id,numero_ticket,fecha_creacion,fecha_resolucion,categoria_id,tecnico_id,prioridad,estado,descripcion,mttr_horas
8646,TKT-008646,2024-05-06T17:26:00,2024-05-07T02:26:00,1,5,Alta,Resuelto,Ticket de prueba #8646,9
8647,TKT-008647,2023-09-16T14:52:00,2023-09-20T02:52:00,3,5,Crítica,Resuelto,Ticket de prueba #8647,84
8648,TKT-008648,2023-10-11T01:29:00,2023-10-12T18:29:00,2,7,Media,Resuelto,Ticket de prueba #8648,41
8649,TKT-008649,2024-09-17T03:59:00,2024-09-18T12:59:00,7,7,Baja,Resuelto,Ticket de prueba #8649,33
8650,TKT-008650,2023-09-02T14:34:00,2023-09-03T12:34:00,9,1,Media,Resuelto,Ticket de prueba #8650,22
8651,TKT-008651,2023-11-18T13:33:00,2023-11-21T18:33:00,10,6,Baja,Resuelto,Ticket de prueba #8651,77
8652,TKT-008652,2024-11-23T00:35:00,2024-11-26T12:35:00,6,5,Crítica,Resuelto,Ticket de prueba #8652,84
8653,TKT-008653,2024-05-06T14:00:00,2024-05-11T09:00:00,8,3,Baja,Resuelto,Ticket de prueba #8653,115
8654,TKT-008654,2023-04-19T06:36:00,2023-04-22T18:36:00,10,2,Media,Resuelto,Ticket de prueba #8654,84
8655,TKT-008655,2023-11-27T12:28:00,2023-12-02T00:28:00,10,4,Alta,Resuelto,Ticket de prueba #8655,108
8656,TKT-008656,2024-11-23T12:52:00,2024-11-24T20:52:00,2,7,Crítica,Resuelto,Ticket de prueba #8656,32
8657,TKT-008657,2024-05-08T02:33:00,2024-05-10T06:33:00,3,4,Crítica,Resuelto,Ticket de prueba #8657,52
8658,TKT-008658,2024-03-26T23:48:00,2024-03-31T12:48:00,9,4,Baja,Resuelto,Ticket de prueba #8658,109
8659,TKT-008659,2024-02-18T07:50:00,2024-02-19T12:50:00,9,4,Media,Resuelto,Ticket de prueba #8659,29
8660,TKT-008660,2024-06-30T03:15:00,2024-06-30T05:15:00,4,2,Crítica,Resuelto,Ticket de prueba #8660,2
8661,TKT-008661,2023-05-13T09:43:00,2023-05-17T18:43:00,10,5,Crítica,Resuelto,Ticket de prueba #8661,105
8662,TKT-008662,2023-11-07T00:39:00,2023-11-08T09:39:00,7,4,Alta,Resuelto,Ticket de prueba #8662,33
8663,TKT-008663,2023-10-11T18:31:00,2023-10-14T04:31:00,1,7,Alta,Resuelto,Ticket de prueba #8663,58
8664,TKT-008664,2023-08-19T12:19:00,2023-08-20T23:19:00,4,7,Alta,Resuelto,Ticket de prueba #8664,35
8665,TKT-008665,2024-07-30T20:21:00,2024-08-01T09:21:00,2,2,Baja,Resuelto,Ticket de prueba #8665,37
8666,TKT-008666,2024-10-30T14:24:00,2024-10-31T12:24:00,1,5,Baja,Resuelto,Ticket de prueba #8666,22
8667,TKT-008667,2023-03-20T22:11:00,2023-03-25T13:11:00,9,5,Media,Resuelto,Ticket de prueba #8667,111
8668,TKT-008668,2023-09-18T16:10:00,2023-09-21T13:10:00,1,1,Media,Resuelto,Ticket de prueba #8668,69
8669,TKT-008669,2023-01-20T11:15:00,2023-01-25T01:15:00,7,3,Baja,Resuelto,Ticket de prueba #8669,110
8670,TKT-008670,2023-10-23T20:22:00,2023-10-26T00:22:00,9,4,Crítica,Resuelto,Ticket de prueba #8670,52
8671,TKT-008671,2024-09-05T01:02:00,2024-09-10T00:02:00,2,5,Media,Resuelto,Ticket de prueba #8671,119
8672,TKT-008672,2023-08-12T06:05:00,2023-08-16T11:05:00,6,2,Alta,Resuelto,Ticket de prueba #8672,101
8673,TKT-008673,2023-01-15T08:57:00,2023-01-16T00:57:00,6,6,Crítica,Resuelto,Ticket de prueba #8673,16
8674,TKT-008674,2023-12-01T16:44:00,2023-12-03T03:44:00,3,4,Crítica,Resuelto,Ticket de prueba #8674,35
8675,TKT-008675,2024-06-13T13:54:00,2024-06-14T01:54:00,3,4,Crítica,Resuelto,Ticket de prueba #8675,12
8676,TKT-008676,2024-08-07T23:54:00,2024-08-09T01:54:00,4,2,Media,Resuelto,Ticket de prueba #8676,26
8677,TKT-008677,2023-12-03T13:53:00,2023-12-06T20:53:00,5,2,Baja,Resuelto,Ticket de prueba #8677,79
8678,TKT-008678,2023-04-06T17:17:00,2023-04-08T02:17:00,6,4,Crítica,Resuelto,Ticket de prueba #8678,33
8679,TKT-008679,2024-01-23T02:26:00,2024-01-27T18:26:00,3,5,Alta,Resuelto,Ticket de prueba #8679,112
8680,TKT-008680,2023-02-24T23:26:00,2023-02-26T12:26:00,2,1,Media,Resuelto,Ticket de prueba #8680,37
8681,TKT-008681,2023-03-21T17:19:00,2023-03-22T02:19:00,8,2,Media,Resuelto,Ticket de prueba #8681,9
8682,TKT-008682,2024-10-15T13:23:00,2024-10-19T23:23:00,3,2,Alta,Resuelto,Ticket de prueba #8682,106
8683,TKT-008683,2024-10-11T13:23:00,2024-10-15T07:23:00,6,3,Crítica,Resuelto,Ticket de prueba #8683,90
8684,TKT-008684,2023-03-07T04:52:00,2023-03-10T17:52:00,1,2,Alta,Resuelto,Ticket de prueba #8684,85
8685,TKT-008685,2024-02-26T14:43:00,2024-02-27T13:43:00,7,3,Alta,Resuelto,Ticket de prueba #8685,23
8686,TKT-008686,2024-11-22T01:04:00,2024-11-26T17:04:00,10,7,Media,Resuelto,Ticket de prueba #8686,112
8687,TKT-008687,2024-12-23T16:57:00,2024-12-26T22:57:00,2,3,Media,Resuelto,Ticket de prueba #8687,78
8688,TKT-008688,2023-12-08T06:21:00,2023-12-12T23:21:00,5,7,Media,Resuelto,Ticket de prueba #8688,113
8689,TKT-008689,2023-12-18T20:45:00,2023-12-23T05:45:00,7,2,Crítica,Resuelto,Ticket de prueba #8689,105
8690,TKT-008690,2024-10-24T00:31:00,2024-10-27T17:31:00,9,1,Media,Resuelto,Ticket de prueba #8690,89
8691,TKT-008691,2024-06-02T09:45:00,2024-06-04T20:45:00,6,7,Baja,Resuelto,Ticket de prueba #8691,59
8692,TKT-008692,2023-09-08T23:48:00,2023-09-10T08:48:00,1,4,Alta,Resuelto,Ticket de prueba #8692,33
8693,TKT-008693,2024-09-25T02:32:00,2024-09-29T18:32:00,6,1,Alta,Resuelto,Ticket de prueba #8693,112
8694,TKT-008694,2024-12-16T17:56:00,2024-12-17T11:56:00,5,1,Alta,Resuelto,Ticket de prueba #8694,18
8695,TKT-008695,2024-11-18T10:49:00,2024-11-19T21:49:00,7,6,Alta,Resuelto,Ticket de prueba #8695,35
8696,TKT-008696,2023-03-21T04:03:00,2023-03-23T08:03:00,10,1,Crítica,Resuelto,Ticket de prueba #8696,52
8697,TKT-008697,2023-04-22T03:39:00,2023-04-26T08:39:00,6,7,Crítica,Resuelto,Ticket de prueba #8697,101
8698,TKT-008698,2023-08-12T20:28:00,2023-08-13T16:28:00,6,2,Baja,Resuelto,Ticket de prueba #8698,20
8699,TKT-008699,2023-08-26T03:20:00,2023-08-29T00:20:00,5,4,Alta,Resuelto,Ticket de prueba #8699,69
8700,TKT-008700,2023-08-22T19:50:00,2023-08-24T04:50:00,5,7,Media,Resuelto,Ticket de prueba #8700,33
8701,TKT-008701,2024-07-14T00:44:00,2024-07-15T18:44:00,5,6,Baja,Resuelto,Ticket de prueba #8701,42
8702,TKT-008702,2023-03-04T18:10:00,2023-03-08T22:10:00,4,1,Alta,Resuelto,Ticket de prueba #8702,100
8703,TKT-008703,2023-02-18T15:35:00,2023-02-21T07:35:00,4,1,Alta,Resuelto,Ticket de prueba #8703,64
8704,TKT-008704,2024-12-01T06:37:00,2024-12-01T10:37:00,1,2,Alta,Resuelto,Ticket de prueba #8704,4
8705,TKT-008705,2024-10-11T23:48:00,2024-10-15T08:48:00,4,2,Media,Resuelto,Ticket de prueba #8705,81
8706,TKT-008706,2024-02-02T04:01:00,2024-02-06T23:01:00,6,6,Alta,Resuelto,Ticket de prueba #8706,115
8707,TKT-008707,2024-12-27T11:45:00,2024-12-29T08:45:00,7,7,Media,Resuelto,Ticket de prueba #8707,45
8708,TKT-008708,2024-06-01T09:38:00,2024-06-04T01:38:00,6,4,Alta,Resuelto,Ticket de prueba #8708,64
8709,TKT-008709,2024-03-29T17:44:00,2024-03-30T22:44:00,4,5,Media,Resuelto,Ticket de prueba #8709,29
8710,TKT-008710,2024-09-08T18:49:00,2024-09-10T08:49:00,4,1,Baja,Resuelto,Ticket de prueba #8710,38
8711,TKT-008711,2024-08-15T21:22:00,2024-08-16T08:22:00,9,5,Alta,Resuelto,Ticket de prueba #8711,11
8712,TKT-008712,2024-03-31T17:28:00,2024-04-03T13:28:00,3,7,Baja,Resuelto,Ticket de prueba #8712,68
8713,TKT-008713,2024-11-26T18:21:00,2024-11-29T08:21:00,3,6,Media,Resuelto,Ticket de prueba #8713,62
8714,TKT-008714,2024-09-10T14:33:00,2024-09-11T16:33:00,1,6,Baja,Resuelto,Ticket de prueba #8714,26
8715,TKT-008715,2024-07-28T19:35:00,2024-07-31T03:35:00,6,6,Alta,Resuelto,Ticket de prueba #8715,56
8716,TKT-008716,2024-02-18T20:44:00,2024-02-22T18:44:00,1,7,Crítica,Resuelto,Ticket de prueba #8716,94
8717,TKT-008717,2023-10-27T10:55:00,2023-10-29T16:55:00,3,6,Alta,Resuelto,Ticket de prueba #8717,54
8718,TKT-008718,2024-11-26T23:24:00,2024-11-30T09:24:00,8,1,Media,Resuelto,Ticket de prueba #8718,82
8719,TKT-008719,2023-06-10T14:06:00,2023-06-13T11:06:00,9,4,Alta,Resuelto,Ticket de prueba #8719,69
8720,TKT-008720,2024-06-16T14:52:00,2024-06-18T09:52:00,1,7,Baja,Resuelto,Ticket de prueba #8720,43
8721,TKT-008721,2024-11-11T04:02:00,2024-11-13T19:02:00,6,6,Media,Resuelto,Ticket de prueba #8721,63
8722,TKT-008722,2023-02-16T08:25:00,2023-02-20T14:25:00,10,1,Crítica,Resuelto,Ticket de prueba #8722,102
8723,TKT-008723,2023-10-22T06:37:00,2023-10-22T09:37:00,7,7,Alta,Resuelto,Ticket de prueba #8723,3
8724,TKT-008724,2024-06-29T08:30:00,2024-07-02T00:30:00,4,5,Media,Resuelto,Ticket de prueba #8724,64
8725,TKT-008725,2023-02-12T04:19:00,2023-02-15T13:19:00,5,7,Alta,Resuelto,Ticket de prueba #8725,81
8726,TKT-008726,2023-01-14T21:30:00,2023-01-16T04:30:00,2,5,Crítica,Resuelto,Ticket de prueba #8726,31
8727,TKT-008727,2023-03-24T17:41:00,2023-03-28T01:41:00,1,1,Baja,Resuelto,Ticket de prueba #8727,80
8728,TKT-008728,2023-07-05T01:48:00,2023-07-06T03:48:00,7,4,Media,Resuelto,Ticket de prueba #8728,26
8729,TKT-008729,2024-09-17T21:41:00,2024-09-18T07:41:00,7,5,Alta,Resuelto,Ticket de prueba #8729,10
8730,TKT-008730,2023-05-09T13:05:00,2023-05-12T23:05:00,7,4,Crítica,Resuelto,Ticket de prueba #8730,82
8731,TKT-008731,2023-10-09T15:04:00,2023-10-09T19:04:00,8,6,Media,Resuelto,Ticket de prueba #8731,4
8732,TKT-008732,2023-12-21T05:28:00,2023-12-23T01:28:00,7,3,Media,Resuelto,Ticket de prueba #8732,44
8733,TKT-008733,2024-12-18T22:01:00,2024-12-21T20:01:00,4,1,Media,Resuelto,Ticket de prueba #8733,70
8734,TKT-008734,2023-01-12T20:00:00,2023-01-13T06:00:00,7,1,Media,Resuelto,Ticket de prueba #8734,10
8735,TKT-008735,2023-07-02T02:21:00,2023-07-02T23:21:00,10,1,Baja,Resuelto,Ticket de prueba #8735,21
8736,TKT-008736,2024-05-19T09:04:00,2024-05-23T17:04:00,7,4,Alta,Resuelto,Ticket de prueba #8736,104
8737,TKT-008737,2023-08-04T01:35:00,2023-08-06T02:35:00,1,7,Alta,Resuelto,Ticket de prueba #8737,49
8738,TKT-008738,2023-06-01T17:54:00,2023-06-05T06:54:00,4,1,Crítica,Resuelto,Ticket de prueba #8738,85
8739,TKT-008739,2024-05-17T04:13:00,2024-05-17T21:13:00,5,4,Alta,Resuelto,Ticket de prueba #8739,17
8740,TKT-008740,2023-10-15T15:07:00,2023-10-15T20:07:00,7,1,Crítica,Resuelto,Ticket de prueba #8740,5
8741,TKT-008741,2023-03-04T13:29:00,2023-03-08T00:29:00,4,4,Crítica,Resuelto,Ticket de prueba #8741,83
8742,TKT-008742,2024-06-25T17:56:00,2024-06-29T01:56:00,3,1,Alta,Resuelto,Ticket de prueba #8742,80
8743,TKT-008743,2023-05-06T17:07:00,2023-05-06T23:07:00,1,4,Media,Resuelto,Ticket de prueba #8743,6
8744,TKT-008744,2024-09-14T00:32:00,2024-09-17T13:32:00,5,4,Baja,Resuelto,Ticket de prueba #8744,85
8745,TKT-008745,2023-04-18T20:06:00,2023-04-21T07:06:00,1,6,Alta,Resuelto,Ticket de prueba #8745,59
8746,TKT-008746,2024-02-05T08:29:00,2024-02-08T18:29:00,7,6,Alta,Resuelto,Ticket de prueba #8746,82
8747,TKT-008747,2024-07-06T20:23:00,2024-07-09T07:23:00,6,4,Baja,Resuelto,Ticket de prueba #8747,59
8748,TKT-008748,2023-08-19T23:14:00,2023-08-22T03:14:00,8,7,Alta,Resuelto,Ticket de prueba #8748,52
8749,TKT-008749,2024-10-10T18:48:00,2024-10-14T16:48:00,5,7,Crítica,Resuelto,Ticket de prueba #8749,94
8750,TKT-008750,2024-09-09T02:53:00,2024-09-09T05:53:00,10,7,Media,Resuelto,Ticket de prueba #8750,3
8751,TKT-008751,2024-05-09T16:18:00,2024-05-12T14:18:00,7,3,Media,Resuelto,Ticket de prueba #8751,70
8752,TKT-008752,2023-08-11T01:34:00,2023-08-11T02:34:00,5,3,Media,Resuelto,Ticket de prueba #8752,1
8753,TKT-008753,2023-07-18T08:56:00,2023-07-19T12:56:00,1,3,Media,Resuelto,Ticket de prueba #8753,28
8754,TKT-008754,2023-01-27T14:54:00,2023-01-27T19:54:00,1,1,Media,Resuelto,Ticket de prueba #8754,5
8755,TKT-008755,2024-02-07T14:22:00,2024-02-09T10:22:00,5,4,Alta,Resuelto,Ticket de prueba #8755,44
8756,TKT-008756,2023-07-27T22:49:00,2023-07-31T05:49:00,7,7,Alta,Resuelto,Ticket de prueba #8756,79
8757,TKT-008757,2024-12-29T02:27:00,2024-12-30T05:27:00,9,2,Alta,Resuelto,Ticket de prueba #8757,27
8758,TKT-008758,2023-03-24T03:30:00,2023-03-28T17:30:00,3,7,Media,Resuelto,Ticket de prueba #8758,110
8759,TKT-008759,2023-02-23T06:53:00,2023-02-27T14:53:00,6,5,Media,Resuelto,Ticket de prueba #8759,104
8760,TKT-008760,2023-04-02T15:51:00,2023-04-03T14:51:00,7,2,Media,Resuelto,Ticket de prueba #8760,23
8761,TKT-008761,2023-01-30T17:49:00,2023-02-04T14:49:00,1,7,Alta,Resuelto,Ticket de prueba #8761,117
8762,TKT-008762,2024-07-20T20:40:00,2024-07-20T22:40:00,9,6,Crítica,Resuelto,Ticket de prueba #8762,2
8763,TKT-008763,2024-12-12T02:06:00,2024-12-13T00:06:00,6,5,Baja,Resuelto,Ticket de prueba #8763,22
8764,TKT-008764,2023-11-06T09:44:00,2023-11-11T02:44:00,4,1,Crítica,Resuelto,Ticket de prueba #8764,113
8765,TKT-008765,2023-11-23T21:53:00,2023-11-28T01:53:00,8,4,Media,Resuelto,Ticket de prueba #8765,100
8766,TKT-008766,2023-04-05T03:08:00,2023-04-07T12:08:00,2,6,Crítica,Resuelto,Ticket de prueba #8766,57
8767,TKT-008767,2024-06-12T03:00:00,2024-06-15T04:00:00,9,1,Crítica,Resuelto,Ticket de prueba #8767,73
8768,TKT-008768,2024-03-01T13:14:00,2024-03-06T10:14:00,6,2,Baja,Resuelto,Ticket de prueba #8768,117
8769,TKT-008769,2023-12-08T04:59:00,2023-12-10T10:59:00,8,2,Crítica,Resuelto,Ticket de prueba #8769,54
8770,TKT-008770,2023-04-28T02:00:00,2023-04-30T12:00:00,1,4,Crítica,Resuelto,Ticket de prueba #8770,58
8771,TKT-008771,2024-06-22T20:27:00,2024-06-24T08:27:00,7,6,Alta,Resuelto,Ticket de prueba #8771,36
8772,TKT-008772,2023-04-14T09:30:00,2023-04-19T03:30:00,4,3,Alta,Resuelto,Ticket de prueba #8772,114
8773,TKT-008773,2024-03-13T17:36:00,2024-03-15T12:36:00,4,6,Crítica,Resuelto,Ticket de prueba #8773,43
8774,TKT-008774,2023-10-26T05:21:00,2023-10-27T04:21:00,6,4,Crítica,Resuelto,Ticket de prueba #8774,23
8775,TKT-008775,2024-01-24T17:37:00,2024-01-29T04:37:00,10,6,Crítica,Resuelto,Ticket de prueba #8775,107
8776,TKT-008776,2024-05-08T07:43:00,2024-05-12T18:43:00,10,3,Baja,Resuelto,Ticket de prueba #8776,107
8777,TKT-008777,2024-02-02T20:57:00,2024-02-04T22:57:00,1,2,Media,Resuelto,Ticket de prueba #8777,50
8778,TKT-008778,2024-11-15T20:15:00,2024-11-19T09:15:00,8,6,Baja,Resuelto,Ticket de prueba #8778,85
8779,TKT-008779,2023-04-13T08:43:00,2023-04-17T05:43:00,1,5,Alta,Resuelto,Ticket de prueba #8779,93
8780,TKT-008780,2024-12-30T20:03:00,2025-01-03T11:03:00,8,7,Baja,Resuelto,Ticket de prueba #8780,87
8781,TKT-008781,2023-12-26T20:49:00,2023-12-27T09:49:00,10,5,Crítica,Resuelto,Ticket de prueba #8781,13
8782,TKT-008782,2024-11-14T20:47:00,2024-11-16T01:47:00,3,2,Baja,Resuelto,Ticket de prueba #8782,29
8783,TKT-008783,2024-10-28T09:31:00,2024-11-02T06:31:00,8,2,Alta,Resuelto,Ticket de prueba #8783,117
8784,TKT-008784,2024-08-28T13:04:00,2024-09-01T07:04:00,2,3,Alta,Resuelto,Ticket de prueba #8784,90
8785,TKT-008785,2024-12-04T21:40:00,2024-12-09T11:40:00,4,2,Alta,Resuelto,Ticket de prueba #8785,110
8786,TKT-008786,2023-04-04T12:08:00,2023-04-09T11:08:00,10,6,Baja,Resuelto,Ticket de prueba #8786,119
8787,TKT-008787,2024-03-20T05:35:00,2024-03-24T04:35:00,9,1,Alta,Resuelto,Ticket de prueba #8787,95
8788,TKT-008788,2024-12-13T23:26:00,2024-12-16T02:26:00,1,6,Media,Resuelto,Ticket de prueba #8788,51
8789,TKT-008789,2023-01-28T18:34:00,2023-01-29T02:34:00,6,1,Media,Resuelto,Ticket de prueba #8789,8
8790,TKT-008790,2023-09-27T06:17:00,2023-10-01T15:17:00,10,2,Crítica,Resuelto,Ticket de prueba #8790,105
8791,TKT-008791,2023-09-13T10:27:00,2023-09-16T06:27:00,1,6,Crítica,Resuelto,Ticket de prueba #8791,68
8792,TKT-008792,2024-03-29T19:40:00,2024-04-03T17:40:00,4,3,Crítica,Resuelto,Ticket de prueba #8792,118
8793,TKT-008793,2023-05-29T09:57:00,2023-06-02T03:57:00,5,1,Crítica,Resuelto,Ticket de prueba #8793,90
8794,TKT-008794,2024-04-19T12:09:00,2024-04-20T01:09:00,9,4,Alta,Resuelto,Ticket de prueba #8794,13
8795,TKT-008795,2023-09-05T00:39:00,2023-09-07T05:39:00,5,4,Alta,Resuelto,Ticket de prueba #8795,53
8796,TKT-008796,2023-05-14T19:40:00,2023-05-15T21:40:00,3,4,Media,Resuelto,Ticket de prueba #8796,26
8797,TKT-008797,2023-11-06T16:30:00,2023-11-06T20:30:00,10,6,Media,Resuelto,Ticket de prueba #8797,4
8798,TKT-008798,2024-08-20T10:06:00,2024-08-22T16:06:00,3,5,Baja,Resuelto,Ticket de prueba #8798,54
8799,TKT-008799,2024-07-23T09:22:00,2024-07-24T19:22:00,9,7,Media,Resuelto,Ticket de prueba #8799,34
8800,TKT-008800,2024-01-22T04:28:00,2024-01-24T18:28:00,4,2,Baja,Resuelto,Ticket de prueba #8800,62
8801,TKT-008801,2023-07-11T10:33:00,2023-07-11T23:33:00,3,6,Crítica,Resuelto,Ticket de prueba #8801,13
8802,TKT-008802,2024-02-07T12:14:00,2024-02-08T23:14:00,1,3,Baja,Resuelto,Ticket de prueba #8802,35
8803,TKT-008803,2024-09-29T14:55:00,2024-10-03T14:55:00,5,3,Crítica,Resuelto,Ticket de prueba #8803,96
8804,TKT-008804,2024-03-11T10:45:00,2024-03-12T10:45:00,3,3,Crítica,Resuelto,Ticket de prueba #8804,24
8805,TKT-008805,2024-09-17T12:33:00,2024-09-21T19:33:00,6,7,Baja,Resuelto,Ticket de prueba #8805,103
8806,TKT-008806,2024-02-27T18:11:00,2024-02-28T03:11:00,8,3,Baja,Resuelto,Ticket de prueba #8806,9
8807,TKT-008807,2024-04-17T03:15:00,2024-04-19T03:15:00,3,6,Alta,Resuelto,Ticket de prueba #8807,48
8808,TKT-008808,2023-12-02T08:41:00,2023-12-04T19:41:00,1,6,Alta,Resuelto,Ticket de prueba #8808,59
8809,TKT-008809,2023-01-08T20:01:00,2023-01-10T18:01:00,8,3,Alta,Resuelto,Ticket de prueba #8809,46
8810,TKT-008810,2024-12-27T16:02:00,2024-12-30T07:02:00,7,4,Alta,Resuelto,Ticket de prueba #8810,63
8811,TKT-008811,2024-07-01T14:33:00,2024-07-03T05:33:00,2,2,Media,Resuelto,Ticket de prueba #8811,39
8812,TKT-008812,2023-05-02T05:29:00,2023-05-04T13:29:00,1,4,Media,Resuelto,Ticket de prueba #8812,56
8813,TKT-008813,2023-07-21T11:38:00,2023-07-23T00:38:00,9,2,Media,Resuelto,Ticket de prueba #8813,37
8814,TKT-008814,2023-09-20T11:08:00,2023-09-22T00:08:00,9,5,Baja,Resuelto,Ticket de prueba #8814,37
8815,TKT-008815,2024-02-01T00:42:00,2024-02-02T01:42:00,6,7,Media,Resuelto,Ticket de prueba #8815,25
8816,TKT-008816,2023-11-13T03:31:00,2023-11-15T10:31:00,6,3,Crítica,Resuelto,Ticket de prueba #8816,55
8817,TKT-008817,2023-04-20T08:06:00,2023-04-20T22:06:00,10,6,Baja,Resuelto,Ticket de prueba #8817,14
8818,TKT-008818,2023-02-03T20:06:00,2023-02-05T10:06:00,8,7,Media,Resuelto,Ticket de prueba #8818,38
8819,TKT-008819,2024-08-04T20:42:00,2024-08-08T12:42:00,2,6,Media,Resuelto,Ticket de prueba #8819,88
8820,TKT-008820,2024-08-13T16:52:00,2024-08-17T04:52:00,4,7,Alta,Resuelto,Ticket de prueba #8820,84
8821,TKT-008821,2024-06-16T08:18:00,2024-06-19T08:18:00,1,6,Baja,Resuelto,Ticket de prueba #8821,72
8822,TKT-008822,2023-05-18T14:30:00,2023-05-19T00:30:00,3,4,Crítica,Resuelto,Ticket de prueba #8822,10
8823,TKT-008823,2024-12-15T03:58:00,2024-12-16T21:58:00,7,6,Alta,Resuelto,Ticket de prueba #8823,42
8824,TKT-008824,2023-07-19T19:00:00,2023-07-24T06:00:00,10,1,Crítica,Resuelto,Ticket de prueba #8824,107
8825,TKT-008825,2023-10-16T08:31:00,2023-10-19T09:31:00,5,1,Baja,Resuelto,Ticket de prueba #8825,73
8826,TKT-008826,2024-11-03T06:01:00,2024-11-07T12:01:00,9,5,Media,Resuelto,Ticket de prueba #8826,102
8827,TKT-008827,2023-06-20T18:40:00,2023-06-21T00:40:00,7,3,Baja,Resuelto,Ticket de prueba #8827,6
8828,TKT-008828,2024-09-11T19:48:00,2024-09-13T21:48:00,6,5,Alta,Resuelto,Ticket de prueba #8828,50
8829,TKT-008829,2023-02-03T04:44:00,2023-02-06T05:44:00,4,4,Crítica,Resuelto,Ticket de prueba #8829,73
8830,TKT-008830,2023-09-15T10:08:00,2023-09-19T20:08:00,7,6,Alta,Resuelto,Ticket de prueba #8830,106
8831,TKT-008831,2024-07-22T14:08:00,2024-07-25T10:08:00,1,2,Media,Resuelto,Ticket de prueba #8831,68
8832,TKT-008832,2024-07-17T12:20:00,2024-07-19T18:20:00,3,4,Baja,Resuelto,Ticket de prueba #8832,54
8833,TKT-008833,2023-01-14T17:00:00,2023-01-16T16:00:00,10,5,Baja,Resuelto,Ticket de prueba #8833,47
8834,TKT-008834,2024-11-16T03:55:00,2024-11-18T23:55:00,9,5,Baja,Resuelto,Ticket de prueba #8834,68
8835,TKT-008835,2023-01-08T22:15:00,2023-01-08T23:15:00,1,3,Media,Resuelto,Ticket de prueba #8835,1
8836,TKT-008836,2024-04-12T17:09:00,2024-04-15T15:09:00,7,7,Crítica,Resuelto,Ticket de prueba #8836,70
8837,TKT-008837,2024-10-06T05:50:00,2024-10-10T02:50:00,3,1,Media,Resuelto,Ticket de prueba #8837,93
8838,TKT-008838,2023-01-11T14:04:00,2023-01-11T22:04:00,9,1,Crítica,Resuelto,Ticket de prueba #8838,8
8839,TKT-008839,2024-08-07T23:10:00,2024-08-08T21:10:00,4,7,Crítica,Resuelto,Ticket de prueba #8839,22
8840,TKT-008840,2024-01-23T20:25:00,2024-01-24T18:25:00,2,3,Alta,Resuelto,Ticket de prueba #8840,22
8841,TKT-008841,2023-03-12T11:54:00,2023-03-16T05:54:00,2,5,Baja,Resuelto,Ticket de prueba #8841,90
8842,TKT-008842,2024-04-01T00:53:00,2024-04-05T04:53:00,3,4,Media,Resuelto,Ticket de prueba #8842,100
8843,TKT-008843,2024-09-26T21:10:00,2024-10-01T08:10:00,10,3,Media,Resuelto,Ticket de prueba #8843,107
8844,TKT-008844,2024-11-09T17:26:00,2024-11-10T21:26:00,6,5,Media,Resuelto,Ticket de prueba #8844,28
8845,TKT-008845,2023-11-10T18:10:00,2023-11-14T13:10:00,7,2,Crítica,Resuelto,Ticket de prueba #8845,91
8846,TKT-008846,2024-10-22T20:17:00,2024-10-26T03:17:00,6,3,Baja,Resuelto,Ticket de prueba #8846,79
8847,TKT-008847,2023-02-24T19:09:00,2023-02-28T22:09:00,4,2,Alta,Resuelto,Ticket de prueba #8847,99
8848,TKT-008848,2024-01-07T16:32:00,2024-01-09T13:32:00,8,7,Media,Resuelto,Ticket de prueba #8848,45
8849,TKT-008849,2024-06-11T20:14:00,2024-06-13T06:14:00,7,6,Media,Resuelto,Ticket de prueba #8849,34
8850,TKT-008850,2024-10-25T16:52:00,2024-10-28T22:52:00,2,4,Baja,Resuelto,Ticket de prueba #8850,78
8851,TKT-008851,2024-11-09T19:01:00,2024-11-11T16:01:00,6,5,Crítica,Resuelto,Ticket de prueba #8851,45
8852,TKT-008852,2024-01-10T06:01:00,2024-01-14T00:01:00,3,5,Crítica,Resuelto,Ticket de prueba #8852,90
8853,TKT-008853,2023-03-30T08:46:00,2023-04-02T11:46:00,10,6,Baja,Resuelto,Ticket de prueba #8853,75
8854,TKT-008854,2024-11-23T19:19:00,2024-11-24T04:19:00,7,4,Alta,Resuelto,Ticket de prueba #8854,9
8855,TKT-008855,2024-10-04T21:10:00,2024-10-08T09:10:00,1,2,Crítica,Resuelto,Ticket de prueba #8855,84
8856,TKT-008856,2024-09-02T16:39:00,2024-09-06T08:39:00,2,3,Alta,Resuelto,Ticket de prueba #8856,88
8857,TKT-008857,2023-09-27T17:05:00,2023-10-02T01:05:00,2,5,Baja,Resuelto,Ticket de prueba #8857,104
8858,TKT-008858,2024-04-29T20:10:00,2024-05-02T14:10:00,5,3,Alta,Resuelto,Ticket de prueba #8858,66
8859,TKT-008859,2024-07-02T23:30:00,2024-07-04T10:30:00,10,3,Baja,Resuelto,Ticket de prueba #8859,35
8860,TKT-008860,2023-02-15T18:55:00,2023-02-16T17:55:00,7,2,Crítica,Resuelto,Ticket de prueba #8860,23
8861,TKT-008861,2023-12-21T23:34:00,2023-12-26T11:34:00,1,4,Media,Resuelto,Ticket de prueba #8861,108
8862,TKT-008862,2023-01-22T01:35:00,2023-01-25T11:35:00,1,3,Crítica,Resuelto,Ticket de prueba #8862,82
